Alias;Place;Link;Code
LAMIM;LAMIM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137908?formato=application/vnd.geo+json&qualidade=maxima;3137908
LANDRI SALES;LANDRI SALES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205607?formato=application/vnd.geo+json&qualidade=maxima;2205607
LAPA;LAPA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113205?formato=application/vnd.geo+json&qualidade=maxima;4113205
LAPAO;LAPAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919157?formato=application/vnd.geo+json&qualidade=maxima;2919157
LARANJA DA TERRA;LARANJA DA TERRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3203163?formato=application/vnd.geo+json&qualidade=maxima;3203163
LARANJAL(MG);LARANJAL(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138005?formato=application/vnd.geo+json&qualidade=maxima;3138005
LARANJAL(PR);LARANJAL(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113254?formato=application/vnd.geo+json&qualidade=maxima;4113254
LARANJAL DO JARI;LARANJAL DO JARI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1600279?formato=application/vnd.geo+json&qualidade=maxima;1600279
LARANJAL PAULISTA;LARANJAL PAULISTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526407?formato=application/vnd.geo+json&qualidade=maxima;3526407
LARANJEIRAS;LARANJEIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2803609?formato=application/vnd.geo+json&qualidade=maxima;2803609
LARANJEIRAS DO SUL;LARANJEIRAS DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113304?formato=application/vnd.geo+json&qualidade=maxima;4113304
LASSANCE;LASSANCE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138104?formato=application/vnd.geo+json&qualidade=maxima;3138104
LASTRO;LASTRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508406?formato=application/vnd.geo+json&qualidade=maxima;2508406
LAURENTINO;LAURENTINO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209508?formato=application/vnd.geo+json&qualidade=maxima;4209508
LAURO DE FREITAS;LAURO DE FREITAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919207?formato=application/vnd.geo+json&qualidade=maxima;2919207
LAURO MULLER;LAURO MULLER;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209607?formato=application/vnd.geo+json&qualidade=maxima;4209607
LAVANDEIRA;LAVANDEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1712157?formato=application/vnd.geo+json&qualidade=maxima;1712157
LAVINIA;LAVINIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526506?formato=application/vnd.geo+json&qualidade=maxima;3526506
LAVRAS;LAVRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138203?formato=application/vnd.geo+json&qualidade=maxima;3138203
LAVRAS DA MANGABEIRA;LAVRAS DA MANGABEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307502?formato=application/vnd.geo+json&qualidade=maxima;2307502
LAVRAS DO SUL;LAVRAS DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311502?formato=application/vnd.geo+json&qualidade=maxima;4311502
LAVRINHAS;LAVRINHAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526605?formato=application/vnd.geo+json&qualidade=maxima;3526605
LEANDRO FERREIRA;LEANDRO FERREIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138302?formato=application/vnd.geo+json&qualidade=maxima;3138302
LEBON REGIS;LEBON REGIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209706?formato=application/vnd.geo+json&qualidade=maxima;4209706
LEME;LEME;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526704?formato=application/vnd.geo+json&qualidade=maxima;3526704
LEME DO PRADO;LEME DO PRADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138351?formato=application/vnd.geo+json&qualidade=maxima;3138351
LENCOIS;LENCOIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919306?formato=application/vnd.geo+json&qualidade=maxima;2919306
LENCOIS PAULISTA;LENCOIS PAULISTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526803?formato=application/vnd.geo+json&qualidade=maxima;3526803
LEOBERTO LEAL;LEOBERTO LEAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209805?formato=application/vnd.geo+json&qualidade=maxima;4209805
LEOPOLDINA;LEOPOLDINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138401?formato=application/vnd.geo+json&qualidade=maxima;3138401
LEOPOLDO DE BULHOES;LEOPOLDO DE BULHOES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212303?formato=application/vnd.geo+json&qualidade=maxima;5212303
LEOPOLIS;LEOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113403?formato=application/vnd.geo+json&qualidade=maxima;4113403
LIBERATO SALZANO;LIBERATO SALZANO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311601?formato=application/vnd.geo+json&qualidade=maxima;4311601
LIBERDADE;LIBERDADE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138500?formato=application/vnd.geo+json&qualidade=maxima;3138500
LICINIO DE ALMEIDA;LICINIO DE ALMEIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919405?formato=application/vnd.geo+json&qualidade=maxima;2919405
LIDIANOPOLIS;LIDIANOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113429?formato=application/vnd.geo+json&qualidade=maxima;4113429
LIMA CAMPOS;LIMA CAMPOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2106003?formato=application/vnd.geo+json&qualidade=maxima;2106003
LIMA DUARTE;LIMA DUARTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138609?formato=application/vnd.geo+json&qualidade=maxima;3138609
LIMEIRA;LIMEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526902?formato=application/vnd.geo+json&qualidade=maxima;3526902
LIMEIRA DO OESTE;LIMEIRA DO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138625?formato=application/vnd.geo+json&qualidade=maxima;3138625
LIMOEIRO;LIMOEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608909?formato=application/vnd.geo+json&qualidade=maxima;2608909
LIMOEIRO DE ANADIA;LIMOEIRO DE ANADIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2704203?formato=application/vnd.geo+json&qualidade=maxima;2704203
LIMOEIRO DO AJURU;LIMOEIRO DO AJURU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1504000?formato=application/vnd.geo+json&qualidade=maxima;1504000
LIMOEIRO DO NORTE;LIMOEIRO DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307601?formato=application/vnd.geo+json&qualidade=maxima;2307601
LINDOESTE;LINDOESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113452?formato=application/vnd.geo+json&qualidade=maxima;4113452
LINDOIA;LINDOIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527009?formato=application/vnd.geo+json&qualidade=maxima;3527009
LINDOIA DO SUL;LINDOIA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209854?formato=application/vnd.geo+json&qualidade=maxima;4209854
LINDOLFO COLLOR;LINDOLFO COLLOR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311627?formato=application/vnd.geo+json&qualidade=maxima;4311627
LINHA NOVA;LINHA NOVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311643?formato=application/vnd.geo+json&qualidade=maxima;4311643
LINHARES;LINHARES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3203205?formato=application/vnd.geo+json&qualidade=maxima;3203205
LINS;LINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527108?formato=application/vnd.geo+json&qualidade=maxima;3527108
LIVRAMENTO;LIVRAMENTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508505?formato=application/vnd.geo+json&qualidade=maxima;2508505
LIVRAMENTO DE NOSSA SENHORA;LIVRAMENTO DE NOSSA SENHORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919504?formato=application/vnd.geo+json&qualidade=maxima;2919504
LIZARDA;LIZARDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1712405?formato=application/vnd.geo+json&qualidade=maxima;1712405
LOANDA;LOANDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113502?formato=application/vnd.geo+json&qualidade=maxima;4113502
LOBATO;LOBATO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113601?formato=application/vnd.geo+json&qualidade=maxima;4113601
LOGRADOURO;LOGRADOURO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508554?formato=application/vnd.geo+json&qualidade=maxima;2508554
LONDRINA;LONDRINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113700?formato=application/vnd.geo+json&qualidade=maxima;4113700
LONTRA;LONTRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138658?formato=application/vnd.geo+json&qualidade=maxima;3138658
LONTRAS;LONTRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209904?formato=application/vnd.geo+json&qualidade=maxima;4209904
LORENA;LORENA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527207?formato=application/vnd.geo+json&qualidade=maxima;3527207
LORETO;LORETO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2106102?formato=application/vnd.geo+json&qualidade=maxima;2106102
LOURDES;LOURDES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527256?formato=application/vnd.geo+json&qualidade=maxima;3527256
LOUVEIRA;LOUVEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527306?formato=application/vnd.geo+json&qualidade=maxima;3527306
LUCAS DO RIO VERDE;LUCAS DO RIO VERDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105259?formato=application/vnd.geo+json&qualidade=maxima;5105259
LUCELIA;LUCELIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527405?formato=application/vnd.geo+json&qualidade=maxima;3527405
LUCENA;LUCENA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508604?formato=application/vnd.geo+json&qualidade=maxima;2508604
LUCIANOPOLIS;LUCIANOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527504?formato=application/vnd.geo+json&qualidade=maxima;3527504
LUCIARA;LUCIARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105309?formato=application/vnd.geo+json&qualidade=maxima;5105309
LUCRECIA;LUCRECIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406908?formato=application/vnd.geo+json&qualidade=maxima;2406908
LUIS ANTONIO;LUIS ANTONIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527603?formato=application/vnd.geo+json&qualidade=maxima;3527603
LUIS CORREIA;LUIS CORREIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205706?formato=application/vnd.geo+json&qualidade=maxima;2205706
LUIS DOMINGUES;LUIS DOMINGUES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2106201?formato=application/vnd.geo+json&qualidade=maxima;2106201
LUIS EDUARDO MAGALHAES;LUIS EDUARDO MAGALHAES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919553?formato=application/vnd.geo+json&qualidade=maxima;2919553
LUIS GOMES;LUIS GOMES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2407005?formato=application/vnd.geo+json&qualidade=maxima;2407005
LUISBURGO;LUISBURGO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138674?formato=application/vnd.geo+json&qualidade=maxima;3138674
LUISLANDIA;LUISLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138682?formato=application/vnd.geo+json&qualidade=maxima;3138682
LUIZ ALVES;LUIZ ALVES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4210001?formato=application/vnd.geo+json&qualidade=maxima;4210001
LUIZIANA;LUIZIANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113734?formato=application/vnd.geo+json&qualidade=maxima;4113734
LUIZIANIA;LUIZIANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527702?formato=application/vnd.geo+json&qualidade=maxima;3527702
LUMINARIAS;LUMINARIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138708?formato=application/vnd.geo+json&qualidade=maxima;3138708
LUNARDELLI;LUNARDELLI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113759?formato=application/vnd.geo+json&qualidade=maxima;4113759
LUPERCIO;LUPERCIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527801?formato=application/vnd.geo+json&qualidade=maxima;3527801
LUPIONOPOLIS;LUPIONOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113809?formato=application/vnd.geo+json&qualidade=maxima;4113809
LUTECIA;LUTECIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3527900?formato=application/vnd.geo+json&qualidade=maxima;3527900
LUZ;LUZ;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138807?formato=application/vnd.geo+json&qualidade=maxima;3138807
LUZERNA;LUZERNA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4210035?formato=application/vnd.geo+json&qualidade=maxima;4210035
LUZIANIA;LUZIANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212501?formato=application/vnd.geo+json&qualidade=maxima;5212501
LUZILANDIA;LUZILANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205805?formato=application/vnd.geo+json&qualidade=maxima;2205805
LUZINOPOLIS;LUZINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1712454?formato=application/vnd.geo+json&qualidade=maxima;1712454
MACAE;MACAE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3302403?formato=application/vnd.geo+json&qualidade=maxima;3302403
MACAIBA;MACAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2407104?formato=application/vnd.geo+json&qualidade=maxima;2407104
MACAJUBA;MACAJUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919603?formato=application/vnd.geo+json&qualidade=maxima;2919603
MACAMBARA;MACAMBARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311718?formato=application/vnd.geo+json&qualidade=maxima;4311718
MACAMBIRA;MACAMBIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2803708?formato=application/vnd.geo+json&qualidade=maxima;2803708
MACAPA;MACAPA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1600303?formato=application/vnd.geo+json&qualidade=maxima;1600303
MACAPARANA;MACAPARANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2609006?formato=application/vnd.geo+json&qualidade=maxima;2609006
MACARANI;MACARANI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919702?formato=application/vnd.geo+json&qualidade=maxima;2919702
MACATUBA;MACATUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528007?formato=application/vnd.geo+json&qualidade=maxima;3528007
MACAU;MACAU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2407203?formato=application/vnd.geo+json&qualidade=maxima;2407203
MACAUBAL;MACAUBAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528106?formato=application/vnd.geo+json&qualidade=maxima;3528106
MACAUBAS;MACAUBAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919801?formato=application/vnd.geo+json&qualidade=maxima;2919801
MACEDONIA;MACEDONIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528205?formato=application/vnd.geo+json&qualidade=maxima;3528205
MACEIO;MACEIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2704302?formato=application/vnd.geo+json&qualidade=maxima;2704302
MACHACALIS;MACHACALIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3138906?formato=application/vnd.geo+json&qualidade=maxima;3138906
MACHADINHO;MACHADINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311700?formato=application/vnd.geo+json&qualidade=maxima;4311700
MACHADINHO D'OESTE;MACHADINHO D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100130?formato=application/vnd.geo+json&qualidade=maxima;1100130
MACHADO;MACHADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3139003?formato=application/vnd.geo+json&qualidade=maxima;3139003
MACHADOS;MACHADOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2609105?formato=application/vnd.geo+json&qualidade=maxima;2609105
MACIEIRA;MACIEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4210050?formato=application/vnd.geo+json&qualidade=maxima;4210050
MACUCO;MACUCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3302452?formato=application/vnd.geo+json&qualidade=maxima;3302452
MACURURE;MACURURE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919900?formato=application/vnd.geo+json&qualidade=maxima;2919900
MADALENA;MADALENA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307635?formato=application/vnd.geo+json&qualidade=maxima;2307635
MADEIRO;MADEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205854?formato=application/vnd.geo+json&qualidade=maxima;2205854
MADRE DE DEUS;MADRE DE DEUS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919926?formato=application/vnd.geo+json&qualidade=maxima;2919926
MADRE DE DEUS DE MINAS;MADRE DE DEUS DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3139102?formato=application/vnd.geo+json&qualidade=maxima;3139102
MAE D'AGUA;MAE D'AGUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508703?formato=application/vnd.geo+json&qualidade=maxima;2508703
MAE DO RIO;MAE DO RIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1504059?formato=application/vnd.geo+json&qualidade=maxima;1504059
MAETINGA;MAETINGA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919959?formato=application/vnd.geo+json&qualidade=maxima;2919959
MAFRA;MAFRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4210100?formato=application/vnd.geo+json&qualidade=maxima;4210100
MAGALHAES BARATA;MAGALHAES BARATA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1504109?formato=application/vnd.geo+json&qualidade=maxima;1504109
MAGALHAES DE ALMEIDA;MAGALHAES DE ALMEIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2106300?formato=application/vnd.geo+json&qualidade=maxima;2106300
MAGDA;MAGDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528304?formato=application/vnd.geo+json&qualidade=maxima;3528304
MAGE;MAGE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3302502?formato=application/vnd.geo+json&qualidade=maxima;3302502
MAIQUINIQUE;MAIQUINIQUE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2920007?formato=application/vnd.geo+json&qualidade=maxima;2920007
MAIRI;MAIRI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2920106?formato=application/vnd.geo+json&qualidade=maxima;2920106
MAIRINQUE;MAIRINQUE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528403?formato=application/vnd.geo+json&qualidade=maxima;3528403
MAIRIPORA;MAIRIPORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3528502?formato=application/vnd.geo+json&qualidade=maxima;3528502
MAIRIPOTABA;MAIRIPOTABA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212600?formato=application/vnd.geo+json&qualidade=maxima;5212600
MAJOR GERCINO;MAJOR GERCINO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4210209?formato=application/vnd.geo+json&qualidade=maxima;4210209
MAJOR ISIDORO;MAJOR ISIDORO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2704401?formato=application/vnd.geo+json&qualidade=maxima;2704401
MAJOR SALES;MAJOR SALES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2407252?formato=application/vnd.geo+json&qualidade=maxima;2407252
